Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0GL1ye91pT3nJIQzXwncG2,"Music Sounds Better With You","Music Sounds Better With You","NEIL FRANCES",2017-07-21,198305,0,false,ben.doan4366,2025-12-13T14:29:14Z,"indie soul","NEIL FRANCES",0.934,0.524,8,-8.256,0,0.0654,0.271,0.245,0.0672,0.785,118.011,4
spotify:track:6STOnSRoUflDe5JTCXsBsH,"Beat 54 - Krystal Klear Edit","Beat 54 (Krystal Klear 12"" Mix)","Jungle;Krystal Klear",2018-11-21,255960,0,false,ben.doan4366,2025-12-13T14:29:14Z,"italo disco,nu disco,indie dance","XL Recordings",0.597,0.758,11,-8.362,0,0.0355,0.0101,0.0025,0.0409,0.819,115.019,4
spotify:track:7baNYnxas4NlQXcoj6kSmp,"Esperar Pra Ver","Brazilian Compilation Series, Vol. 2","Poolside;Fatnotronic",2017-02-27,300000,49,false,ben.doan4366,2025-12-13T14:29:14Z,"nu disco","Chit Chat Records®",0.783,0.7,6,-7.862,0,0.0367,0.0329,0.249,0.0888,0.846,99.991,4
spotify:track:33wUd3GgaRf2rux2aJ71yb,"Casio","For Ever","Jungle",2018-09-14,234369,0,false,ben.doan4366,2025-12-13T14:29:14Z,"","XL Recordings",0.816,0.492,10,-7.464,0,0.0752,0.431,0.0899,0.0995,0.766,115.989,4
spotify:track:4sFyLyuJOUVMDcaSg1oHEa,"Dopamine","Dance Moves","Franc Moody",2018-03-27,243945,0,false,ben.doan4366,2025-12-13T14:29:14Z,"nu disco","Juicebox Recordings",0.818,0.562,10,-7.779,0,0.0356,0.0987,0.813,0.355,0.57,125.03,4
spotify:track:2CrRibWHCCfnJCrv9TwDuP,"Redbone (triple j Like A Version)","Redbone (triple j Like A Version)","Northeast Party House",2017-12-15,216800,0,true,ben.doan4366,2025-12-13T14:29:14Z,"","ABC Music / MGM",0.861,0.553,1,-8.975,0,0.0552,0.142,0.00378,0.0526,0.657,99.992,4
spotify:track:214FzhGa7IXferIhbZ9KnL,"E Depois (Que Sorte A Minha)","E Depois (Que Sorte A Minha)","Alok;Seu Jorge;BiD",2019-05-31,220125,46,false,ben.doan4366,2025-12-13T14:29:14Z,"brazilian bass,electronic,slap house,electro house,mpb,samba,pagode","Spinnin' Records",0.776,0.636,3,-7.766,0,0.0401,0.105,0.00888,0.313,0.697,123.974,4
spotify:track:3BINSFSuHalV8yoX3zAVbl,"Juice","Juice","Young Franco;Pell",2020-02-28,211212,46,false,ben.doan4366,2025-12-13T14:29:14Z,"","Universal Music Australia Pty. Ltd.",0.861,0.533,0,-5.995,1,0.199,0.253,0.00000171,0.0535,0.61,111.986,4
spotify:track:7aTkY8BNouriSu5t1erqbo,"Tied Up","Bimini Road","Moon Boots;Steven Klavier",2019-09-06,285426,34,false,ben.doan4366,2025-12-13T14:29:14Z,"nu disco","Anjunadeep",0.744,0.819,5,-4.71,0,0.0467,0.037,0.387,0.243,0.376,119.018,4
spotify:track:2ubWMkupre71UroJq7NWkc,"Henny & Gingerale","Henny & Gingerale","Mayer Hawthorne",2018-08-10,255653,45,false,ben.doan4366,2025-12-13T14:29:14Z,"retro soul,pop soul","Republic Records",0.806,0.903,9,-5.169,0,0.0325,0.0268,0.109,0.233,0.974,123.288,4
spotify:track:40pjk9HXKCxFrsAhKwQKBJ,"You Don't Know","Good Thing","Leon Bridges",2018-05-04,172137,50,false,ben.doan4366,2025-12-13T14:29:14Z,"retro soul","Columbia",0.856,0.59,9,-3.841,0,0.0537,0.0218,0.0000268,0.126,0.861,120.035,4
spotify:track:23PIMIlFx1FeiCmmIf1RgZ,"Tondo","Ecstasy","Disclosure;Eko Roosevelt",2020-02-28,329280,43,false,ben.doan4366,2025-12-13T14:29:14Z,"house","Universal-Island Records Ltd.",0.675,0.92,0,-7.153,0,0.054,0.0123,0.114,0.329,0.841,132,4
spotify:track:4xC3EWDjwlWS0L62QZO9F8,"Tangerine - Channel Tres Remix","Tangerine (Channel Tres Remix)","Aaron Childs;Channel Tres",2018-02-23,294445,0,false,ben.doan4366,2025-12-13T14:29:14Z,"retro soul,hip house","GODMODE",0.866,0.351,11,-9.547,1,0.102,0.0158,0.23,0.182,0.366,114.994,4
spotify:track:3NRql0A1Ef4RCvT473iqgD,"Hell N Back","Hell N Back","Bakar",2019-08-15,213573,73,true,ben.doan4366,2025-12-13T14:29:14Z,"","Black Butter",0.633,0.684,10,-4.314,0,0.591,0.314,0.0000895,0.112,0.725,209.688,4
spotify:track:3AbHlrrandoNbjoAAWKwsR,"Lunar","Dance Moves","Franc Moody",2018-03-27,247394,0,false,ben.doan4366,2025-12-13T14:29:14Z,"nu disco","Juicebox Recordings",0.767,0.682,10,-8.29,0,0.0528,0.166,0.00176,0.141,0.622,111.609,4
spotify:track:5zVB1UcrO52SUONu7h7F7U,"Funky Thang","Funky Thang","Shay Lia",2018-08-10,160780,0,false,ben.doan4366,2025-12-13T14:29:14Z,"alternative r&b","N.O.T.E",0.732,0.649,0,-7.672,1,0.412,0.137,0.0000857,0.113,0.47,120.073,4
spotify:track:3RiRFyvasDtAv8n0AQUKFG,"Feel My Needs - Purple Disco Machine Remix","Feel My Needs (Purple Disco Machine Remix)","WEISS;Purple Disco Machine",2018-08-17,230163,62,false,ben.doan4366,2025-12-13T14:29:14Z,"house,disco house,nu disco,funky house","Toolroom Records",0.707,0.896,3,-5.157,0,0.0538,0.0127,0.859,0.0182,0.903,122.011,4
spotify:track:0FkqTOSBLFoMOD0BowkiMB,"Know How","3 Years Of FV","Justin Jay;George Sandler",2019-10-25,268000,24,false,ben.doan4366,2025-12-13T14:29:14Z,"disco house","Fantastic Trax",0.925,0.738,11,-5.617,0,0.0462,0.0045,0.789,0.066,0.948,123.015,4
spotify:track:3DEhL6uhozjjRM5MYTtdqf,"Gypsy Lover (Soul Mix)","Best Grooves","Ministry Of Funk",2017-11-24,207272,50,false,ben.doan4366,2025-12-13T14:31:08Z,"funky house,disco house,nu disco","South American Grooves",0.81,0.895,9,-5.707,0,0.0331,0.0606,0.00271,0.0768,0.983,125.001,4
spotify:track:4gdQamULpFs7WeyFGfmTCZ,"Lose My Cool - Franc Moody Remix","Lose My Cool (Remixes)","Amber Mark;Franc Moody",2017-05-26,257301,66,false,ben.doan4366,2025-12-13T14:31:16Z,"alternative r&b,indie soul,nu disco","EMI",0.82,0.509,1,-5.15,1,0.0419,0.0558,0.018,0.359,0.762,103.007,4
spotify:track:3OGSGJCdO1nbOrByhEuDus,"Skin on Skin","Dream in Colour","Franc Moody",2020-02-28,183896,54,false,ben.doan4366,2025-12-31T19:58:24Z,"nu disco","Juicebox Recordings",0.872,0.748,6,-5.759,1,0.0955,0.361,0.00748,0.362,0.963,131.973,4
spotify:track:2Oc5ez4PVPnIWAmYr8i99V,"Time","times","SG Lewis",2021-02-19,259173,51,true,ben.doan4366,2026-03-21T00:42:48Z,"","EMI",0.75,0.819,10,-6.6,0,0.151,0.0674,0.000979,0.308,0.614,116.054,4
spotify:track:4Tw1NLQlGZHCeRunDvCwzL,"Sugar","Sugar","Moon Boots",2012-07-23,345238,41,false,ben.doan4366,2026-03-21T21:59:50Z,"nu disco","French Express",0.742,0.7,10,-6.17,0,0.0466,0.00282,0.543,0.0715,0.89,112.494,4
